title,content,date_iso,authors,feed_source,link
The Pre-Nerf or Post-Nerf Debate - How Difficult Should It Be to Raid in Classic?,"Blizzard recently announced that they would be looking into whether or not they will release raids post-Tier 4 in their pre-nerf state. At the beginning of PTR testing, Blizzard announced that their initial plan was for all raids to go live post-nerf, sparking a large debate among the community about whether or not this was the right decision. Post-Nerf Difficutly Under Discussion Some players want to see the raids in their original iteration, while others welcome raids being more forgiving and easier overall. In this article, we'll not only go over the pros and cons of both pre- and post-nerf raids in TBC Classic, but also look into the future of Classic WoW's raiding scene. The Difference Between Pre-Nerf and Post-Nerf The Pre-Nerf state of a raid refers to the original difficulty of the raid. While Post-Nerf refers to the state of the raid after receiving changes that reduced its overall difficulty. One example players have seen on the PTR with Tier 4 raids includes Nightbane from Karazhan, dealing significantly less melee damage to the tank, while his intermission phase also drastically reduces the health of his Restless Skeleton adds and damage from his Searing Cinders debuff. Nerfs to Tier 4 and 5 TBC Raids Other changes to encounters include Gruul's Shatter ability doing significantly less damage should players fail the mechanic, or Magtheridon's infamous Manticron Cubes not applying the debuff that prevents players from interacting with the cube again. Across the board, nearly all bosses also receive health and damage reductions, making all these encounters significantly easier to overcome. Players testing on the PTR have been able to overcome many of these encounters, even with several members of the raid dead, missing healers, or accidental pulls when everyone in the raid was not ready. Magheridon and the ""Pug Breaking"" Manticron Cubes Common sentiment among players is that Tier 4 raids are already relatively easy, even in their pre-nerf state. However, going into Tier 5 raiding with Tempest Keep and Serpentshrine Cavern, a Tier where raid difficulty exponentially ramps up, especially with encounters like Lady Vashj, this begs the question: ""Should TBC Anniversary move forward with Post-Nerf raids, or look to revert their decision?"" The Pros and Cons of Post-Nerf Raids Benefits of Post-Nerf Raids There are several factors that should be considered when discussing PvE content difficulty in Classic WoW. In regards to the Anniversary servers, the biggest factor to consider is that these servers may be on an accelerated release cadence, meaning that players won't have as much time as they did back in 2006 or 2021 to complete the raids. In a post-Nerf state, raids would be easier, and players would, theoretically, be able to defeat more bosses and earn more loot in a shorter timeframe. Another aspect to consider is what Blizzard wants from these servers. Are these Anniversary servers meant to be a trip back to 2006, for players to experience the content as it was back then? Or is this just more of a ""let's go back and relive some memories with our friends"" situation, where Blizzard simply wants people to log in and have fun, engaging in ""soda and pretzel"" content? In regards to the original Classic progression servers, which are now on Mists of Pandaria, the player population has changed dramatically since Classic launch in 2019. However, there is a notable pattern of player drop-off when more difficult content is released. Via Ironforge.pro, we can see a drop off during Phase 2 of TBC Classic with the release of Tempest Keep and Serpentshrine Cavern, and an even bigger drop off during progression of Phase 2 of Wrath of the Lich King Classic, with the Ulduar raid. The boxed sections highlight player dropoff during Phase 2 of TBC (left) and Phase 2 of WoTLK (right) Should Blizzard want to keep a stable playerbase throughout all of TBC Anniversary, they might think that keeping the raids at a relatively easy state, to encourage more PUG (pick-up-group) raids to exist. Maybe with easier raids, we can see more Trade-Chat PUG groups successfully clearing the raid, eliminating the requirement of needing a locked-in guild raid night for players who may not have a consistent gaming schedule. Negatives of Pre-Nerf Raids On the other hand, there are also several factors to consider about The Burning Crusades Raids at their original difficulty. One question a player should ask themselves is: ""Are these raids really that hard?"" Looking at Tier 4 raids, should it really be that hard to organize players to be able to click the cubes correctly on Magtheridon? Is it really too difficult for players to be able to spread out properly on Gruul to prevent dying to his Stoned and Shatter mechanics? Many challenges back in the original TBC came from the lack of resources we have now. Getting 25 players on Ventrilo (the original Discord) to communicate during an encounter wasn't as easy as it is now. Having access to fully f",2025-12-21T17:00:00+00:00,,Wowhead News,https://www.wowhead.com/news=379755/the-pre-nerf-or-post-nerf-debate-how-difficult-should-it-be-to-raid-in-classic
"Midnight Pre-Patch Vendor Rewards - Silvermoon Decor, Catch-up Gear, and More","Midnight's pre-patch event in the Twilight Highlands comes with a number of limited-time rewards, including Silvermoon-themed housing decor, Twilight cultist transmog items, and catch-up gear for alts! Twilight Ascension Event Summary The pre-patch for Midnight centers around the rebirth of the Twilight's Hammer cult into the Twilight's Blade, and follows the blood elves and void elves as they investigate this cult activity in the Twilight Highlands. After a brief introduction questline, players will be able to complete various weeklies and world quests to earn Twilight's Blade Insignia, the main currency for the pre-patch event. Currently, the sources include: Completing the Disrupt the Call weekly for 40 Twilight's Blade Insignia Completing the Twilight's Dawn weekly for 40 Twilight's Blade Insignia Completing individual world quests for 10 Twilight's Blade Insignia Killing individual rares for 1 Twilight's Blade Insignia Twilight's Blade Insignia can be turned in at the new basecamp in the zone, where Materialist Ophinell and Armorer Kalinovan await to exchange your currency for rewards. Twilight's Blade Insignia Vendors Cosmetic Rewards You can purchase a number of cosmetic items from Materialist Ophinell, each costing a range of Twilight's Blade Insignia. Silvermoon Wooden Chair - Housing Decor 50 Twilight's Blade Insignia Sin'dorei Winged Chaise - Housing Decor 75 Twilight's Blade Insignia Enchanted Blood Elven Candelabra - Housing Decor 50 Twilight's Blade Insignia Retrained Skyrazor - Mount 100 Twilight's Blade Insignia One of a handful of skyrazors captured by Arathi forces during the Sureki offensive after Queen Ansurek's downfall, this beast has found great use in sniffing out void corruption at home and abroad. Rhay'Dahr - Battle Pet 30 Twilight's Blade Insignia Ever watchful, never blinking. Scruff - Battle Pet 30 Twilight's Blade Insignia Gotta be tough with the scruff. Emerald Sporbit - Battle Pet 30 Twilight's Blade Insignia This collection of spores exploded one too many times on its previous owner. Maybe you'll have better luck with it. Ensemble: Well-Worn Twilight Cultist's Attire - Transmog Ensemble 40 Twilight's Blade Insignia Arsenal: Weathered Twilight's Hammer Armaments - Transmog Ensemble 40 Twilight's Blade Insignia Catch-Up Gear In addition to cosmetic rewards, Armorer Kalinovan also sells Champion catch-up gear for 40 Twilight's Blade Insignia each. Cloth GearLeather GearMail GearPlate Gear Ascension Arrestor's MitreAscension Arrestor's AmiceAscension Arrestor's RobeAscension Arrestor's WrapsAscension Arrestor's MittsAscension Arrestor's CinctureAscension Arrestor's LeggingsAscension Arrestor's Soles Ascension Arrestor's HoodAscension Arrestor's MantleAscension Arrestor's DoubletAscension Arrestor's BindingsAscension Arrestor's GlovesAscension Arrestor's ClaspAscension Arrestor's BreechesAscension Arrestor's Shoes Ascension Arrestor's HelmetAscension Arrestor's SpauldersAscension Arrestor's HauberkAscension Arrestor's Mail CuffsAscension Arrestor's GripsAscension Arrestor's GirdleAscension Arrestor's PetticoatAscension Arrestor's Boots Ascension Arrestor's BascinetAscension Arrestor's PauldronsAscension Arrestor's SurcoatAscension Arrestor's BracersAscension Arrestor's GauntletsAscension Arrestor's GreatbeltAscension Arrestor's GreavesAscension Arrestor's Sollerets Cloaks and JewelryWeapons Ascension Arrestor's ShawlAscension Arrestor's CowlAscension Arrestor's CapeAscension Arrestor's CloakAscension Arrestor's PendantAscension Arrestor's ChokerAscension Arrestor's RingAscension Arrestor's Band Ascension Arrestor's DaggerAscension Arrestor's WarglaiveAscension Arrestor's ShieldAscension Arrestor's CenserAscension Arrestor's CudgelAscension Arrestor's MaceAscension Arrestor's AxeAscension Arrestor's SpearAscension Arrestor's StaffAscension Arrestor's Greatsword For transmog pursuers, these sets use a previously unobtainable variant of the dungeon sets from The War Within. Cloth Set Leather Set Mail Set Plate Set",2025-12-21T14:40:39+00:00,,Wowhead News,https://www.wowhead.com/news=379732/midnight-pre-patch-vendor-rewards-silvermoon-decor-catch-up-gear-and-more
New House Levels and Rewards Datamined - Increased Decor Budgets and Medium-Size Exteriors,"With Housing being all the craze on live servers right now, it seems that Blizzard isn't quite done with its features for Midnight. We've datamined brand-new Housing levels, with rewards that expand decor budgets and introduce new medium-size house exteriors! New House Level Rewards Level: NEW 7 Name: Room and Decor Placement Budget Bonuses Description: Gain an additional 10 Room Placement Budget and 500 Decor Placement Budget at this level. Level: NEW 8 Name: Medium-Size House Exteriors Description: You may now use medium-size house exteriors for your house. Level: NEW 9 Name: Room and Decor Placement Budget Bonuses Description: Gain an additional 10 Room Placement Budget and 500 Decor Placement Budget at this level. What does this mean? First, it means that Blizzard is still actively tweaking Housing for its actual launch with Midnight. These new rewards mean expanded possibilities for interiors while hinting at changes coming for exteriors, as we hadn't heard of medium-size house exteriors until now. This change might mean new exterior-exclusive decor or options to make decor larger when used in exteriors, meaning you wouldn't need to use all your budget in rocks when building a cave, for instance. However, this is pure speculation.",2025-12-21T06:10:54+00:00,,Wowhead News,https://www.wowhead.com/news=379677/new-house-levels-and-rewards-datamined-increased-decor-budgets-and-medium-size
New Profession Titles in Midnight - Earn Thalassian Titles,"Blizzard has added new titles to professions in Midnight. Completing two achievements per profession will unlock a new Thalassian profession title for your characters. Thalassian Profession Titles in Midnight Each profession has a title in Midnight, all formatted ""Thalassian x"". To earn these titles, you must complete each profession's Dedicated to Craft achievement, for instance: The achievement requires you to reach max level in that profession for their Midnight category and complete 50 crafting orders, or 4 profession weekly quests for gathering, for that profession. For instance, Dedicated to the Craft: Inscription requires you to complete Inscribing at Midnight and Inscription-on-Demand.",2025-12-21T00:38:23+00:00,,Wowhead News,https://www.wowhead.com/news=379753/new-profession-titles-in-midnight-earn-thalassian-titles
Personalized Goblin S.C.R.A.P.per - Twelve Days of Mounts: Day 1,"Welcome to day one of our special Twelve Days of Mounts series, 2025 edition! With the year coming to a close, we are doing a series of highlights on remarkable or easy-to-collect mounts added in 2025. Starting it easy this year with the Personalized Goblin S.C.R.A.P.per! The War Within Mount GuideMounts Guide: Patch 11.2 Mounts Guide: Patch 11.2.7 Day 1: Personalized Goblin S.C.R.A.P.per Day 2: Darkfuse Spy-Eye Day 3: Gazillionaires Flying Machine Day 4: Corruption of the Aspects Day 5: ? Day 6: ? Day 7: ? Day 8: ? Day 9: ? Day 10: ? Day 11: ? Day 12: ? Personalized Goblin S.C.R.A.P.per This mount is contained inside Sifted Pile of Scrap. The pile of scrap is purchased from Angelo Rustbin in Undermine, it costs 333x Empty Kaja'Cola Can or 1x Vintage Kaja'Cola Can. You can obtain Empty Cans and Vintage Cans from scrapping trash piles in Undermine. Empty cans unlock as soon as you unlock scrapping, at Renown 2 with The Cartels of Undermine, while Vintage cans can be obtained starting at Renown 14.",2025-12-20T19:40:48+00:00,,Wowhead News,https://www.wowhead.com/news=379741/personalized-goblin-s-c-r-a-p-per-twelve-days-of-mounts-day-1
Platinum Challenge Mode Season 2 Rewards - Mists of Pandaria Classic,"If you found that Challenge Modes weren't quite challenging enough when MoP Classic launched, you might enjoy the updates that came with Phase 3. While there was no actual increase in difficulty, there are now rewards for completing the Challenge Modes in even faster times than Gold. Challenge Mode Rewards Guide Platinum Achievements & Toys Before you say ""an achievement isn't really a reward"", let's just clarify that the achievements come with a toy. If you complete the Temple of the Jade Serpent Challenge Mode dungeon in Platinum time, you will earn the Temple of the Jade Serpent: Platinum achievement, which also comes with the Platinum Boots of Expeditious Retreat toy. Dungeon Achievement Toy Temple of the Jade Serpent: Platinum Platinum Boots of Expeditious Retreat Stormstout Brewery: Platinum Platinum ""Little Ale"" Gate of the Setting Sun: Platinum Platinum Rod of Ambershaping Shado-Pan Monastery: Platinum Platinum Potion of Invisibility Siege of Niuzao Temple: Platinum Platinum Amber Mogu'shan Palace: Platinum Platinum Battle Horn Scholomance: Platinum Platinum Vial of Polyformic Acid Scarlet Halls: Platinum Platinum Battle Banner Scarlet Monastery: Platinum Platinum Sacrificial Dagger Each dungeon rewards its own unique toy, and these toys can only be used inside Challenge Mode dungeons. Most of these toys are versions of commonly used items in Challenge Modes, such as the rocket boots linked above, or the Platinum Potion of Invisibility. Platinum Coins: Mounts, Pets, Toys, & Transmog In addition to an achievement, completing a Challenge Mode dungeon in Platinum time will earn you 3 Platinum Coins. Important to note, you earn coins every time you complete a dungeon in Platinum time, not just the first time. Item Type Price Eye of the Legion Pet 5 Platinum Coins Instant Statue Pedestal Toy 5 Platinum Coins Demon Hunter's Aspect Toy 5 Platinum Coins Swift Yak Pelt Toy 0 Platinum Coins Reins of the Ashen Pandaren Phoenix Mount 0 Platinum Coins Reins of the Crimson Pandaren Phoenix Mount 0 Platinum Coins Reins of the Violet Pandaren Phoenix Mount 0 Platinum Coins Reins of the Emerald Pandaren Phoenix Mount 0 Platinum Coins Magic Rooster Egg Mount 0 Platinum Coins Wooly White Rhino Mount 0 Platinum Coins Tabard of Brilliance Tabard 0 Platinum Coins Tabard of the Void Tabard 0 Platinum Coins Tabard of Fury Tabard 0 Platinum Coins Recolored Challenge Mode Pieces Transmog 5 Platinum Coins Per Piece 0 Platinum Coins Full Set These coins can then be used to buy mounts, tabards, toys, a pet, and recolored versions of the original Gold Challenge Mode sets. The mounts consist of two previously TCG-exclusive mounts, the Magic Rooster Egg and Wooly White Rhino, as well as all of the Silver Challenge Mode Phoenix mounts. The tabards, toys, and pets are also all previously TCG-exclusive items. Jaelof Ironhart To purchase all items you will need 465 coins (only counting 3 Phoenix mounts, since you will have earned one of them from the Silver achievement, and only one recolored transmog set), which means you would need to complete 155 Challenge Mode dungeons in Platinum time. Viktor Felhallow Alliance NPC on the top, Horde NPC on the bottom. The vendors are located in the faction Shrines, and they are Jaelof Ironhart for Alliance players, and Viktor Felhallow for the Horde. They are on the upper levels of the Shrines. Season 2 Rewards In addition to these Platinum awards, there will be rewards for players who complete all Challenge Mode dungeons in an ""exceptionally fast time"". While similar to arena titles, for example, this will not be a percentage of players, but rather a set time for each dungeon. The times have not yet been announced, but the reward will be the Mistborne achievement, which comes with the title, and the Reins of the Black Kor'kron Proto-drake mount. Please note, in the database the achievement currently lists the Reins of the Celestial Riding Serpent as the mount reward, but in a recent news post it was announced that it has been replaced by the Reins of the Black Kor'kron Proto-drake. The mount is a previously unavailable recolor of the Reins of Galakras. Do these updates and new rewards make you more interested in Challenge Mode dungeons? Is there a specific item that you have your eyes on? Let us know in the comments down below!",2025-12-20T17:00:00+00:00,,Wowhead News,https://www.wowhead.com/news=379707/platinum-challenge-mode-season-2-rewards-mists-of-pandaria-classic
Fully Functioning Housing Mailboxes in Midnight,"As shared by Persephonae on Twitter and confirmed by the official World of Warcraft account, mailbox decor is becoming fully functional in Midnight! In addition to the Thunder Totem Mailbox showcased above, there are several other pieces of postal pickup locations in our decor database, offering several stylish ways of sending and receiving correspondence but it's unclear if they work right now on the beta. Stampwhistle's Postal Portal and Ren'dorei Postal Repository Gilnean Postbox and Wolvar Postbag Tuskarr Postbag and Thunder Totem Mailbox",2025-12-20T14:51:16+00:00,,Wowhead News,https://www.wowhead.com/news=379726/fully-functioning-housing-mailboxes-in-midnight
The Story of Vereesa Windrunner - Midnight Character Spotlight,"Vereesa Windrunner finally returns to the story in the lead-up to Midnight -- but why? Here, we recap her storied history and speculate on what role the lesser known Windrunner might play in the upcoming expansion. Early Life Despite her role of lesser prominence compared to her sisters, Vereesa was one of Warcraft's earliest major characters, and the original Windrunner to appear by name in the franchise's first novel Day of the Dragon. Before she became the ranger we know today, however, Vereesa was merely the youngest of three sisters in the Windrunner family. In contrast to her headstrong older sisters, Vereesa was known as the peacekeeper of the family, soothing arguments not only between Sylvanas, Alleria, and their youngest brother Lirath, but those between Alleria and their mother, the Ranger-General of Quel'thalas Lireesa, as well. In time, Vereesa would follow in the footsteps of her sisters to become a member of the Farstriders, close to the onset of the Second War. Windrunner Spire in Midnight. Eventually, the arguments between Alleria and their mother boiled over when Alleria chose to leave behind Quel'thalas and abdicate her inheritance as Ranger-General to Sylvanas. Not long after, during the early days of the Second War, the first tragedy would strike the Windrunner family when news reached the siblings that their parents had been killed in an ambush by orcs and trolls. While Alleria turned to bloodlust towards the Horde and Sylvanas took up the mantle of Ranger-General, Vereesa was tasked with watching over Lirath, and began to train him to defend himself in secret. When the proper war reached Quel'thalas, Vereesa was among its defenders, rallying with her sisters and the newly formed Alliance of Lordaeron to fend off the Orcish Horde. Vereesa and Sylvanas returned home, however, to find yet more tragedy -- Lirath, dead at the hands of the orcs. When Sylvanas learned that it was Vereesa's training that had given Lirath the confidence to engage in battle, a rift formed between the two sisters. Vereesa would continue to serve the Farstriders, but far away from Sylvanas and her duties in Quel'thalas. In time, the Orcish Horde was defeated, and their remnants fled back through the Dark Portal to find other worlds to conquer. Unwilling to let the orcs go unpunished, Alleria volunteered as one of the leaders of the expedition to follow through the portal, and was forced to leave her son Arator behind in Vereesa's care. Along with the responsibility to raise Arator, Vereesa also recieved a ruby necklace from Alleria; one of a trio, with the other two held by Alleria and Sylvanas. While Alleria would eventually be lost behind the closed Dark Portal and was considered missing, the remaining two sisters held onto the necklaces to represent their bond despite the rifts of space and tragedy alike that had formed between them. Rhonin: Day of the Dragon In the wake of the Second War, Vereesa continued her work as a Farstrider, and desired to hunt down the remaining orcs not locked away in internment camps. Instead, Vereesa was instead assigned as escort to a fledgling mage named Rhonin. Despite her initial distaste for the human, Vereesa grew fond of Rhonin in the wake of a sudden attack by the Dragonmaw orcs and their red dragon mounts, and aided him on his mission to Khaz Modan. While she initially thought she had been assigned on a rather routine observation mission with Rhonin, she would later learn that Rhonin had been tasked by the red dragon Korialstrasz to aid him in freeing the Dragon Queen Alexstrasza and her clutch of red dragons from captivity under the Dragonmaw orcs. On their journey, they join forces with the Wildhammer dwarf Falstad, and were nearly killed by a dragon ambush... before being saved by Deathwing. The black dragon Aspect was not interested in their salvation, unfortunately, and used the opportunity to kidnap Rhonin to prevent him from freeing Alexstrasza. He had plans for the eggs being coveted by the Dragonmaw, and had granted them the means of subjugating Alexstrasza in the first place through use of the Demon Soul, a relic created by Deathwing with the combined power of the other Dragon Aspects. Now, he wished to claim the eggs from the Dragonmaw by force, sparing neither orc nor dragon as he attacked their citadel of Grim Batol. Vereesa and Falstad would later find Rhonin and free him, using the mage's newfound knowledge of the situation to sneak into Grim Batol as the battle with Deathwing waged. Inside, Alexstrasza managed to break free of her chains, rallying the other Aspects to her side and engaging in battle with Deathwing. While their initial attacks were of little effect, Rhonin was able to turn the tide when he used one of Deathwing's own scales to destroy the Demon Soul, returning the power held within to the Aspects and allowing them to chase their former brother off. As reward for their actions, Rhonin and Vereesa were held as friends of high regard to the Dra",2025-12-20T10:51:01+00:00,,Wowhead News,https://www.wowhead.com/news=379122/the-story-of-vereesa-windrunner-midnight-character-spotlight
Farm the Highmountain Paragon Decor in Legion Remix Before it Gets Harder,"Players have discovered an interior decor banner that only comes from Highmountain paragon reputation caches. Luckily, farming this reputation is easy with Legion Remix! For more information about Housing Decor available from Legion or exclusive Legion Remix decor, check out our dedicated guides covering all you need to know. Broken Isles Decor Farming Decor Farming in Legion Remix Farming Legion Reputations in Remix Farming reputation, and thus the paragon caches associated with the Highmountain faction, is much easier with Legion Remix than it would be on the live version of the game. This is because of the Champion's Insignias that can drop from World Quests, Cache of Infinite Power, and more, which grant 2000 reputation to a given faction. Using these lets you farm reputation up very quickly. Bloodtotem Banner Housing Decor For those Tauren enjoyers out there, farming paragon caches with the Highmountain Faction has a 100% drop of the Bloodtotem Banner. This is one of the few decor items that are available both in Remix and the regular game, so if you're interested, make sure you farm a couple before Legion Remix ends on January 19. Bloodtotem Banner Reputation: Highmountain Tribe",2025-12-20T04:24:58+00:00,,Wowhead News,https://www.wowhead.com/news=379706/farm-the-highmountain-paragon-decor-in-legion-remix-before-it-gets-harder
New Player Housing API Updates Now Available,"Just in time for the holidays, Blizzard has announced new API updates supporting housing features in Patch 11.2.7, now available to use on live servers! Many apologies for the lack of activity on these forums. I want to deliver a gift before the holidays, announcing some new APIs to support Housing features in 11.2.7. These APIs are now live and available for use with Retail realms. Game Data API Decor: /data/wow/decor/index /data/wow/decor/{decorId} /data/wow/search/decor Fixtures: /data/wow/fixture/index /data/wow/fixture/{fixtureId} /data/wow/search/fixture /data/wow/fixture-hook/index /data/wow/fixture-hook/{fixtureHookId} /data/wow/search/fixture-hook Rooms: /data/wow/room/index /data/wow/room/{roomId} /data/wow/search/room Neighborhoods: /data/wow/neighborhood-map/index /data/wow/neighborhood-map/{neighborhoodMapId} /data/wow/neighborhood-map/{neighborhoodMapId}/neighborhood/{neighborhoodId} Profile API Account Profile API: /profile/user/wow/collections /profile/user/wow/collections/decor Character Collections API: /profile/wow/character/{realmSlug}/{characterName}/collections /profile/wow/character/{realmSlug}/{characterName}/collections/decor Character House API: /profile/wow/character/{realmSlug}/{characterName}/house/{houseId} These APIs are documented on the Developer Portal: community.developer.battle.net Battle.net Community Developer Portal Thank you for your patience… we know this forum does not always get the support it deserves. We tried to move fast to get these out before the break, so please let us know if you see any major problems with these APIs. Have a great holiday!",2025-12-19T21:29:21+00:00,,Wowhead News,https://www.wowhead.com/news=379740/new-player-housing-api-updates-now-available
Best Infinite Power Farms in Legion Remix - Empower Your Timerunner,"With Legion Remix wrapping up after the holidays, let's take a look at some of the best ways to give your timerunner that extra oomph before the timeways collapse. Sentinax Farms Similar to Bronze Farms, Sentinax continues to reign supreme for raw Infinite Power grinds. Its main benefit being a farm that anyone can participate regardless of gear level. You can check our highlight in this standalone article, but the idea is to concentrate one group (ideally more) under the Sentinax and spam all its portals. You should use the group finder to find others interested in this farm, as there are usually a couple happening at all times. Note that, while rewarding, it can be a very boring farm. However, a good farm if you want to catch up on your favorite show or want to watch a new movie. Daily Raid Runs The og Infinite Power farm. While not a ""farm"" in the strict sense, it is still worthwhile to do. Farming raids daily has been a staple of Legion Remix, and it still rewards a plethora of Infinite Power every day, both from raw drops and from gathering 100s of Fragmented Memento of Epoch Challenges. While you can run each Legion raid once a day in each difficulty, for Infinite Power purposes, most players will stick with doing only Heroic and Mythic or only Mythic, as the gains reduce significantly on lower difficulties. Once again, Group Finder is your friend. There are hundreds of players running Legion raids daily, so even if you don't have the best geared character, you might be able to sneak into a run for Mythic raids. Mythic+ If you have a group of 3 to 5, Mythic+ might be the best way to farm for you. The idea here is to run lower keys that any of you can solo quickly and split-run them to complete it even faster. For instance, if you can solo +40, maybe try +30s for speed. The goal is to accumulate as many Fragmented Memento of Epoch Challenges as fast as you can from these keys. Remember to drop your key after each dungeon to keep the speedrun train going. The best keys for this method are keys like Eye of Azshara or Arcway that allow players to do bosses in any order, while keys like Darkheart Thicket or Neltharion's Lair don't really benefit from bringing more players along due to their linear design.",2025-12-19T21:00:08+00:00,,Wowhead News,https://www.wowhead.com/news=379725/best-infinite-power-farms-in-legion-remix-empower-your-timerunner
"WoW Weekly: Midnight Pre-Patch on the Horizon, the Feast of Winter Veil, and More!","This week in WoW, Blizzard announced that the Midnight pre-patch goes live on January 20th! Additionally, the Feast of Winterveil holiday event is now live, and the WoW Holiday Sale is active, allowing players to save up to 50% off. Midnight Expansion Overview Prepare for the Midnight pre-expansion content update, frolic and be merry with your gnomies during the Feast of Winter Veil, gear up for the holidays with big savings, and brave chilly adventures while staying toasty warm! Every week brings thrilling new adventures and loot, so rally your allies and forge your legend in Azeroth. The Midnight Pre-Expansion Content Update Goes Live January 20! The first shadows of the Void fall upon Azeroth as the Midnight Pre-Expansion Content Update goes live January 20. What’s Inside: New Race and Class Combination: Void Elf Demon Hunters Transmogrification Updates Player vs. Player (PvP) Training Grounds Housing Early Access Pre-expansion Event The Winds of Mysterious Fortune Returns Players can also explore the new User Interface (UI) updates, experiment with new combat design changes across all classes, walk the path of the Demon Hunter Devourer, and more! Head over to our previously published pre-exansion overview for all the details. Frolic in Festive Feast of Winter Veil Fun! Dearest Dimensius threatens destruction while donning festive flair deep within Manaforge Omega! Chill and be merry with your gnomies during the Feast of Winter Veil! The fine folks of Smokywood Pastures aren't letting anything get in the way of spreading holiday cheer—or gaining a bit of profit. The Feast of Winter Veil has begun in Azeroth, and with it come all the holiday's fripperies, fineries, and delectable comestibles. When: December 15 – January 2 Where: Initial holiday quests can be found in Orgrimmar and Ironforge, but festive decorations can be found throughout Azeroth. The fine folks of Smokywood Pastures aren't letting anything get in the way of spreading holiday cheer—or gaining a bit of profit. Read about all the festive fun you can have during the Feast of Winter Veil from our overview. Gear Up for the Holidays with Big Savings! Greatfather Winter's sleigh is brimming with festive deals. Shop the WoW Holiday Sale and save up to 33% on select game services and up to 50% on a wide variety of pets, mounts, toys, transmogs, and more! You can also steep your adventures with both modern and Classic versions of the Meeksi Mount; each color available to purchase separately. Don't miss out on these great holiday savings: Get 50% off on Select Mounts, Pets, Toys, and Transmogs Save 50% The War Within Items Get the Heavenly Regalia Pack Transmogs Save Up to 33% on Select In-Game Services Save Up to 50% on Classic Mounts, Transmogs, Pets, and Toys Save 50% on Sha-Infused Upgrades Save up to 30% on Select Classic Game Services The sale runs through January 5, and you won't want to miss these savings to help gear you up for the new year! Head over to our article for additional details. Brave the Frozen Frontier with the Snowbound Drustvar Pack Take bold steps into chilly adventures through Azeroth atop the Cragstepper Crest-Horn mount whilst keeping yourself toasty warm decked out in Drustvar winter gear with the Snowbound Drustvar Pack. The Snowbound Drustvar Pack is a limited-time bundle available through February 25, 2026. Visit the Shop Dont delay—brave the chill of Azeroth in style—grab your Cragstepper Crest-Horn and Drustvar Winter Collection set today! Let us adventure alongside you and regale you with tales of valor, cast a light on epic loot, and direct your eyes to legendary raids. Return each week to the World of Warcraft news site, where together, we’ll forge your destinies in Azeroth and beyond. Lok'tar Ogar!",2025-12-19T18:21:57+00:00,,Wowhead News,https://www.wowhead.com/news=379739/wow-weekly-midnight-pre-patch-on-the-horizon-the-feast-of-winter-veil-and-more
